"vehiculo","filtro","created_at","updated_at"
1791,738,"2013-04-28 18:29:56","2013-04-28 18:29:56"
1792,738,"2013-04-28 18:29:56","2013-04-28 18:29:56"
1794,738,"2013-04-28 18:29:57","2013-04-28 18:29:57"
1796,738,"2013-04-28 18:29:57","2013-04-28 18:29:57"
1797,738,"2013-04-28 18:29:57","2013-04-28 18:29:57"
1803,738,"2013-04-28 18:29:58","2013-04-28 18:29:58"
1805,738,"2013-04-28 18:29:58","2013-04-28 18:29:58"
1806,738,"2013-04-28 18:29:58","2013-04-28 18:29:58"
1812,738,"2013-04-28 18:30:00","2013-04-28 18:30:00"
1814,738,"2013-04-28 18:30:00","2013-04-28 18:30:00"
1822,738,"2013-04-28 18:30:02","2013-04-28 18:30:02"
1852,738,"2013-04-28 18:30:06","2013-04-28 18:30:06"
1853,738,"2013-04-28 18:30:06","2013-04-28 18:30:06"
1857,738,"2013-04-28 18:30:07","2013-04-28 18:30:07"
1861,738,"2013-04-28 18:30:08","2013-04-28 18:30:08"
1863,738,"2013-04-28 18:30:08","2013-04-28 18:30:08"
1865,738,"2013-04-28 18:30:08","2013-04-28 18:30:08"
1875,738,"2013-04-28 18:30:10","2013-04-28 18:30:10"
1876,738,"2013-04-28 18:30:10","2013-04-28 18:30:10"
1878,738,"2013-04-28 18:30:10","2013-04-28 18:30:10"
1886,738,"2013-04-28 18:30:11","2013-04-28 18:30:11"
1890,738,"2013-04-28 18:30:12","2013-04-28 18:30:12"
1898,738,"2013-04-28 18:30:13","2013-04-28 18:30:13"
1931,738,"2013-04-28 18:30:18","2013-04-28 18:30:18"
1971,738,"2013-04-28 18:30:24","2013-04-28 18:30:24"
1977,738,"2013-04-28 18:30:24","2013-04-28 18:30:24"
1978,738,"2013-04-28 18:30:25","2013-04-28 18:30:25"
1979,738,"2013-04-28 18:30:25","2013-04-28 18:30:25"
1981,738,"2013-04-28 18:30:26","2013-04-28 18:30:26"
1987,738,"2013-04-28 18:30:27","2013-04-28 18:30:27"
1988,738,"2013-04-28 18:30:28","2013-04-28 18:30:28"
1989,738,"2013-04-28 18:30:28","2013-04-28 18:30:28"
1996,738,"2013-04-28 18:30:29","2013-04-28 18:30:29"
2000,738,"2013-04-28 18:30:30","2013-04-28 18:30:30"
2001,738,"2013-04-28 18:30:30","2013-04-28 18:30:30"
2002,738,"2013-04-28 18:30:30","2013-04-28 18:30:30"
2162,738,"2013-04-28 18:30:50","2013-04-28 18:30:50"
2164,738,"2013-04-28 18:30:50","2013-04-28 18:30:50"
2167,738,"2013-04-28 18:30:51","2013-04-28 18:30:51"
2169,738,"2013-04-28 18:30:51","2013-04-28 18:30:51"
2170,738,"2013-04-28 18:30:51","2013-04-28 18:30:51"
2182,738,"2013-04-28 18:30:53","2013-04-28 18:30:53"
2183,738,"2013-04-28 18:30:54","2013-04-28 18:30:54"
2184,738,"2013-04-28 18:30:54","2013-04-28 18:30:54"
2185,738,"2013-04-28 18:30:54","2013-04-28 18:30:54"
2186,738,"2013-04-28 18:30:54","2013-04-28 18:30:54"
2187,738,"2013-04-28 18:30:54","2013-04-28 18:30:54"
2189,738,"2013-04-28 18:30:55","2013-04-28 18:30:55"
2207,738,"2013-04-28 18:30:57","2013-04-28 18:30:57"
2208,738,"2013-04-28 18:30:57","2013-04-28 18:30:57"
2209,738,"2013-04-28 18:30:57","2013-04-28 18:30:57"
2210,738,"2013-04-28 18:30:57","2013-04-28 18:30:57"
2212,738,"2013-04-28 18:30:58","2013-04-28 18:30:58"
2213,738,"2013-04-28 18:30:58","2013-04-28 18:30:58"
2214,738,"2013-04-28 18:30:58","2013-04-28 18:30:58"
2216,738,"2013-04-28 18:30:58","2013-04-28 18:30:58"
2217,738,"2013-04-28 18:30:59","2013-04-28 18:30:59"
2220,738,"2013-04-28 18:30:59","2013-04-28 18:30:59"
2225,738,"2013-04-28 18:31:00","2013-04-28 18:31:00"
2234,738,"2013-04-28 18:31:01","2013-04-28 18:31:01"
2235,738,"2013-04-28 18:31:01","2013-04-28 18:31:01"
2236,738,"2013-04-28 18:31:02","2013-04-28 18:31:02"
2240,738,"2013-04-28 18:31:02","2013-04-28 18:31:02"
2241,738,"2013-04-28 18:31:02","2013-04-28 18:31:02"
2242,738,"2013-04-28 18:31:02","2013-04-28 18:31:02"
2243,738,"2013-04-28 18:31:03","2013-04-28 18:31:03"
2247,738,"2013-04-28 18:31:03","2013-04-28 18:31:03"
2252,738,"2013-04-28 18:31:04","2013-04-28 18:31:04"
2257,738,"2013-04-28 18:31:05","2013-04-28 18:31:05"
2258,738,"2013-04-28 18:31:05","2013-04-28 18:31:05"
2259,738,"2013-04-28 18:31:05","2013-04-28 18:31:05"
2260,738,"2013-04-28 18:31:05","2013-04-28 18:31:05"
2305,738,"2013-04-28 18:31:11","2013-04-28 18:31:11"
2310,738,"2013-04-28 18:31:12","2013-04-28 18:31:12"
2311,738,"2013-04-28 18:31:12","2013-04-28 18:31:12"
2313,738,"2013-04-28 18:31:12","2013-04-28 18:31:12"
2314,738,"2013-04-28 18:31:12","2013-04-28 18:31:12"
2322,738,"2013-04-28 18:31:13","2013-04-28 18:31:13"
2358,738,"2013-04-28 18:31:17","2013-04-28 18:31:17"
2362,738,"2013-04-28 18:31:17","2013-04-28 18:31:17"
2380,738,"2013-04-28 18:31:20","2013-04-28 18:31:20"
2383,738,"2013-04-28 18:31:21","2013-04-28 18:31:21"
2399,738,"2013-04-28 18:31:23","2013-04-28 18:31:23"
2401,738,"2013-04-28 18:31:24","2013-04-28 18:31:24"
4,738,"2013-04-28 18:31:25","2013-04-28 18:31:25"
2412,738,"2013-04-28 18:31:25","2013-04-28 18:31:25"
2413,738,"2013-04-28 18:31:25","2013-04-28 18:31:25"
2416,738,"2013-04-28 18:31:25","2013-04-28 18:31:25"
2419,738,"2013-04-28 18:31:25","2013-04-28 18:31:25"
2420,738,"2013-04-28 18:31:25","2013-04-28 18:31:25"
2421,738,"2013-04-28 18:31:26","2013-04-28 18:31:26"
2421,738,"2013-04-28 18:31:26","2013-04-28 18:31:26"
2428,738,"2013-04-28 18:31:26","2013-04-28 18:31:26"
2428,738,"2013-04-28 18:31:26","2013-04-28 18:31:26"
2432,738,"2013-04-28 18:31:26","2013-04-28 18:31:26"
2432,738,"2013-04-28 18:31:27","2013-04-28 18:31:27"
2434,738,"2013-04-28 18:31:27","2013-04-28 18:31:27"
2434,738,"2013-04-28 18:31:27","2013-04-28 18:31:27"
2435,738,"2013-04-28 18:31:27","2013-04-28 18:31:27"
2435,738,"2013-04-28 18:31:27","2013-04-28 18:31:27"
2438,738,"2013-04-28 18:31:28","2013-04-28 18:31:28"
2438,738,"2013-04-28 18:31:28","2013-04-28 18:31:28"
2750,738,"2013-04-28 18:31:33","2013-04-28 18:31:33"
2751,738,"2013-04-28 18:31:34","2013-04-28 18:31:34"
2752,738,"2013-04-28 18:31:34","2013-04-28 18:31:34"
2753,738,"2013-04-28 18:31:34","2013-04-28 18:31:34"
2832,738,"2013-04-28 18:33:39","2013-04-28 18:33:39"
2832,738,"2013-04-28 18:33:39","2013-04-28 18:33:39"
2853,738,"2013-04-28 18:33:42","2013-04-28 18:33:42"
2853,738,"2013-04-28 18:33:42","2013-04-28 18:33:42"
2854,738,"2013-04-28 18:33:42","2013-04-28 18:33:42"
2854,738,"2013-04-28 18:33:42","2013-04-28 18:33:42"
2854,738,"2013-04-28 18:33:42","2013-04-28 18:33:42"
2854,738,"2013-04-28 18:33:42","2013-04-28 18:33:42"
2857,738,"2013-04-28 18:33:42","2013-04-28 18:33:42"
2857,738,"2013-04-28 18:33:43","2013-04-28 18:33:43"
2858,738,"2013-04-28 18:33:43","2013-04-28 18:33:43"
2858,738,"2013-04-28 18:33:43","2013-04-28 18:33:43"
2859,738,"2013-04-28 18:33:43","2013-04-28 18:33:43"
2859,738,"2013-04-28 18:33:43","2013-04-28 18:33:43"
2861,738,"2013-04-28 18:33:43","2013-04-28 18:33:43"
2862,738,"2013-04-28 18:33:43","2013-04-28 18:33:43"
2862,738,"2013-04-28 18:33:44","2013-04-28 18:33:44"
3123,738,"2013-12-20 10:33:16","2013-12-20 10:33:16"
3155,738,"2013-12-20 10:33:17","2013-12-20 10:33:17"
3160,738,"2013-12-20 10:33:17","2013-12-20 10:33:17"
3263,738,"2013-12-20 10:33:19","2013-12-20 10:33:19"
3280,738,"2013-12-20 10:33:19","2013-12-20 10:33:19"
3285,738,"2013-12-20 10:33:19","2013-12-20 10:33:19"
3286,738,"2013-12-20 10:33:19","2013-12-20 10:33:19"
3293,738,"2013-12-20 10:33:20","2013-12-20 10:33:20"
3295,738,"2013-12-20 10:33:20","2013-12-20 10:33:20"
3361,738,"2013-12-20 10:33:22","2013-12-20 10:33:22"
3123,738,"2013-12-20 10:34:21","2013-12-20 10:34:21"
3155,738,"2013-12-20 10:34:40","2013-12-20 10:34:40"
3160,738,"2013-12-20 10:34:40","2013-12-20 10:34:40"
3263,738,"2013-12-20 10:34:41","2013-12-20 10:34:41"
3280,738,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3285,738,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3286,738,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3293,738,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3295,738,"2013-12-20 10:34:42","2013-12-20 10:34:42"
3361,738,"2013-12-20 10:34:43","2013-12-20 10:34:43"
1336,739,"2013-04-28 18:28:45","2013-04-28 18:28:45"
1340,739,"2013-04-28 18:28:46","2013-04-28 18:28:46"
1342,739,"2013-04-28 18:28:47","2013-04-28 18:28:47"
1391,739,"2013-04-28 18:28:54","2013-04-28 18:28:54"
1394,739,"2013-04-28 18:28:55","2013-04-28 18:28:55"
1397,739,"2013-04-28 18:28:55","2013-04-28 18:28:55"
1399,739,"2013-04-28 18:28:56","2013-04-28 18:28:56"
1401,739,"2013-04-28 18:28:56","2013-04-28 18:28:56"
1403,739,"2013-04-28 18:28:56","2013-04-28 18:28:56"
1406,739,"2013-04-28 18:28:57","2013-04-28 18:28:57"
1413,739,"2013-04-28 18:28:58","2013-04-28 18:28:58"
1414,739,"2013-04-28 18:28:58","2013-04-28 18:28:58"
1785,739,"2013-04-28 18:29:55","2013-04-28 18:29:55"
1813,739,"2013-04-28 18:30:00","2013-04-28 18:30:00"
1819,739,"2013-04-28 18:30:01","2013-04-28 18:30:01"
1820,739,"2013-04-28 18:30:01","2013-04-28 18:30:01"
1356,741,"2013-04-28 18:28:49","2013-04-28 18:28:49"
1417,741,"2013-04-28 18:28:58","2013-04-28 18:28:58"
1418,741,"2013-04-28 18:28:59","2013-04-28 18:28:59"
1420,741,"2013-04-28 18:28:59","2013-04-28 18:28:59"
1421,741,"2013-04-28 18:28:59","2013-04-28 18:28:59"
1648,741,"2013-04-28 18:29:30","2013-04-28 18:29:30"
1828,741,"2013-04-28 18:30:03","2013-04-28 18:30:03"
1833,741,"2013-04-28 18:30:03","2013-04-28 18:30:03"
2063,741,"2013-04-28 18:30:37","2013-04-28 18:30:37"
1417,742,"2013-04-28 18:28:58","2013-04-28 18:28:58"
1418,742,"2013-04-28 18:28:59","2013-04-28 18:28:59"
1420,742,"2013-04-28 18:28:59","2013-04-28 18:28:59"
1421,742,"2013-04-28 18:28:59","2013-04-28 18:28:59"
1463,742,"2013-04-28 18:29:04","2013-04-28 18:29:04"
1465,742,"2013-04-28 18:29:04","2013-04-28 18:29:04"
1648,742,"2013-04-28 18:29:30","2013-04-28 18:29:30"
1828,742,"2013-04-28 18:30:03","2013-04-28 18:30:03"
1833,742,"2013-04-28 18:30:04","2013-04-28 18:30:04"
1361,743,"2013-04-28 18:28:50","2013-04-28 18:28:50"
1363,743,"2013-04-28 18:28:50","2013-04-28 18:28:50"
1368,743,"2013-04-28 18:28:51","2013-04-28 18:28:51"
1370,743,"2013-04-28 18:28:51","2013-04-28 18:28:51"
1376,743,"2013-04-28 18:28:52","2013-04-28 18:28:52"
1377,743,"2013-04-28 18:28:52","2013-04-28 18:28:52"
1378,743,"2013-04-28 18:28:52","2013-04-28 18:28:52"
1422,743,"2013-04-28 18:28:59","2013-04-28 18:28:59"
1426,743,"2013-04-28 18:29:00","2013-04-28 18:29:00"
1428,743,"2013-04-28 18:29:00","2013-04-28 18:29:00"
1430,743,"2013-04-28 18:29:00","2013-04-28 18:29:00"
1432,743,"2013-04-28 18:29:01","2013-04-28 18:29:01"
1434,743,"2013-04-28 18:29:01","2013-04-28 18:29:01"
1436,743,"2013-04-28 18:29:01","2013-04-28 18:29:01"
1438,743,"2013-04-28 18:29:01","2013-04-28 18:29:01"
1850,743,"2013-04-28 18:30:05","2013-04-28 18:30:05"
1874,743,"2013-04-28 18:30:09","2013-04-28 18:30:09"
1890,743,"2013-04-28 18:30:12","2013-04-28 18:30:12"
1898,743,"2013-04-28 18:30:13","2013-04-28 18:30:13"
1931,743,"2013-04-28 18:30:18","2013-04-28 18:30:18"
1932,743,"2013-04-28 18:30:18","2013-04-28 18:30:18"
1970,743,"2013-04-28 18:30:23","2013-04-28 18:30:23"
1980,743,"2013-04-28 18:30:25","2013-04-28 18:30:25"
1987,743,"2013-04-28 18:30:27","2013-04-28 18:30:27"
1988,743,"2013-04-28 18:30:28","2013-04-28 18:30:28"
1999,743,"2013-04-28 18:30:30","2013-04-28 18:30:30"
2000,743,"2013-04-28 18:30:30","2013-04-28 18:30:30"
2001,743,"2013-04-28 18:30:30","2013-04-28 18:30:30"
2002,743,"2013-04-28 18:30:30","2013-04-28 18:30:30"
2063,743,"2013-04-28 18:30:37","2013-04-28 18:30:37"
2066,743,"2013-04-28 18:30:38","2013-04-28 18:30:38"
1372,744,"2013-04-28 18:28:51","2013-04-28 18:28:51"
1372,745,"2013-04-28 18:28:51","2013-04-28 18:28:51"
879,746,"2013-04-28 18:27:15","2013-04-28 18:27:15"
1393,746,"2013-04-28 18:28:55","2013-04-28 18:28:55"
1781,746,"2013-04-28 18:29:55","2013-04-28 18:29:55"
1782,746,"2013-04-28 18:29:55","2013-04-28 18:29:55"
1783,746,"2013-04-28 18:29:55","2013-04-28 18:29:55"
1801,746,"2013-04-28 18:29:58","2013-04-28 18:29:58"
2359,746,"2013-04-28 18:31:17","2013-04-28 18:31:17"
2360,746,"2013-04-28 18:31:17","2013-04-28 18:31:17"
1439,748,"2013-04-28 18:29:01","2013-04-28 18:29:01"
1441,748,"2013-04-28 18:29:01","2013-04-28 18:29:01"
1746,748,"2013-04-28 18:29:49","2013-04-28 18:29:49"
2107,748,"2013-04-28 18:30:42","2013-04-28 18:30:42"
2110,748,"2013-04-28 18:30:42","2013-04-28 18:30:42"
2112,748,"2013-04-28 18:30:42","2013-04-28 18:30:42"
2114,748,"2013-04-28 18:30:43","2013-04-28 18:30:43"
2116,748,"2013-04-28 18:30:43","2013-04-28 18:30:43"
2117,748,"2013-04-28 18:30:43","2013-04-28 18:30:43"
2119,748,"2013-04-28 18:30:44","2013-04-28 18:30:44"
2150,748,"2013-04-28 18:30:48","2013-04-28 18:30:48"
2151,748,"2013-04-28 18:30:48","2013-04-28 18:30:48"
2153,748,"2013-04-28 18:30:49","2013-04-28 18:30:49"
2155,748,"2013-04-28 18:30:49","2013-04-28 18:30:49"
103,749,"2013-04-28 18:09:31","2013-04-28 18:09:31"
959,749,"2013-04-28 18:27:28","2013-04-28 18:27:28"
961,749,"2013-04-28 18:27:28","2013-04-28 18:27:28"
1467,749,"2013-04-28 18:29:05","2013-04-28 18:29:05"
2856,749,"2013-04-28 18:33:42","2013-04-28 18:33:42"
1485,750,"2013-04-28 18:29:08","2013-04-28 18:29:08"
829,751,"2013-04-28 18:26:49","2013-04-28 18:26:49"
1018,751,"2013-04-28 18:27:36","2013-04-28 18:27:36"
1156,751,"2013-04-28 18:27:40","2013-04-28 18:27:40"
1157,751,"2013-04-28 18:27:41","2013-04-28 18:27:41"
1174,751,"2013-04-28 18:27:44","2013-04-28 18:27:44"
1175,751,"2013-04-28 18:27:44","2013-04-28 18:27:44"
1176,751,"2013-04-28 18:27:44","2013-04-28 18:27:44"
1177,751,"2013-04-28 18:27:44","2013-04-28 18:27:44"
1191,751,"2013-04-28 18:27:47","2013-04-28 18:27:47"
1193,751,"2013-04-28 18:27:47","2013-04-28 18:27:47"
1194,751,"2013-04-28 18:27:47","2013-04-28 18:27:47"
1195,751,"2013-04-28 18:27:47","2013-04-28 18:27:47"
1198,751,"2013-04-28 18:27:48","2013-04-28 18:27:48"
1202,751,"2013-04-28 18:27:49","2013-04-28 18:27:49"
1206,751,"2013-04-28 18:27:49","2013-04-28 18:27:49"
1211,751,"2013-04-28 18:27:50","2013-04-28 18:27:50"
1233,751,"2013-04-28 18:27:52","2013-04-28 18:27:52"
1251,751,"2013-04-28 18:27:55","2013-04-28 18:27:55"
1270,751,"2013-04-28 18:27:59","2013-04-28 18:27:59"
1279,751,"2013-04-28 18:28:00","2013-04-28 18:28:00"
1281,751,"2013-04-28 18:28:00","2013-04-28 18:28:00"
1659,751,"2013-04-28 18:29:32","2013-04-28 18:29:32"
1666,751,"2013-04-28 18:29:34","2013-04-28 18:29:34"
1669,751,"2013-04-28 18:29:35","2013-04-28 18:29:35"
1669,751,"2013-04-28 18:29:35","2013-04-28 18:29:35"
1671,751,"2013-04-28 18:29:35","2013-04-28 18:29:35"
1672,751,"2013-04-28 18:29:35","2013-04-28 18:29:35"
1674,751,"2013-04-28 18:29:35","2013-04-28 18:29:35"
1674,751,"2013-04-28 18:29:35","2013-04-28 18:29:35"
1676,751,"2013-04-28 18:29:36","2013-04-28 18:29:36"
1678,751,"2013-04-28 18:29:36","2013-04-28 18:29:36"
1679,751,"2013-04-28 18:29:36","2013-04-28 18:29:36"
1679,751,"2013-04-28 18:29:36","2013-04-28 18:29:36"
1681,751,"2013-04-28 18:29:36","2013-04-28 18:29:36"
1684,751,"2013-04-28 18:29:36","2013-04-28 18:29:36"
1685,751,"2013-04-28 18:29:37","2013-04-28 18:29:37"
1685,751,"2013-04-28 18:29:37","2013-04-28 18:29:37"
1688,751,"2013-04-28 18:29:37","2013-04-28 18:29:37"
1689,751,"2013-04-28 18:29:37","2013-04-28 18:29:37"
1692,751,"2013-04-28 18:29:38","2013-04-28 18:29:38"
1748,751,"2013-04-28 18:29:50","2013-04-28 18:29:50"
1748,751,"2013-04-28 18:29:50","2013-04-28 18:29:50"
1751,751,"2013-04-28 18:29:50","2013-04-28 18:29:50"
1751,751,"2013-04-28 18:29:50","2013-04-28 18:29:50"
1754,751,"2013-04-28 18:29:50","2013-04-28 18:29:50"
1755,751,"2013-04-28 18:29:51","2013-04-28 18:29:51"
1757,751,"2013-04-28 18:29:51","2013-04-28 18:29:51"
1758,751,"2013-04-28 18:29:51","2013-04-28 18:29:51"
1760,751,"2013-04-28 18:29:51","2013-04-28 18:29:51"
1765,751,"2013-04-28 18:29:52","2013-04-28 18:29:52"
1765,751,"2013-04-28 18:29:52","2013-04-28 18:29:52"
1790,751,"2013-04-28 18:29:56","2013-04-28 18:29:56"
1795,751,"2013-04-28 18:29:57","2013-04-28 18:29:57"
1799,751,"2013-04-28 18:29:57","2013-04-28 18:29:57"
1801,751,"2013-04-28 18:29:58","2013-04-28 18:29:58"
2773,751,"2013-04-28 18:31:35","2013-04-28 18:31:35"
2774,751,"2013-04-28 18:31:36","2013-04-28 18:31:36"
961,752,"2013-04-28 18:27:28","2013-04-28 18:27:28"
1673,752,"2013-04-28 18:29:35","2013-04-28 18:29:35"
1676,752,"2013-04-28 18:29:36","2013-04-28 18:29:36"
1681,752,"2013-04-28 18:29:36","2013-04-28 18:29:36"
1689,752,"2013-04-28 18:29:37","2013-04-28 18:29:37"
1750,752,"2013-04-28 18:29:50","2013-04-28 18:29:50"
1753,752,"2013-04-28 18:29:50","2013-04-28 18:29:50"
1756,752,"2013-04-28 18:29:51","2013-04-28 18:29:51"
1759,752,"2013-04-28 18:29:51","2013-04-28 18:29:51"
1767,752,"2013-04-28 18:29:52","2013-04-28 18:29:52"
2832,752,"2013-04-28 18:33:39","2013-04-28 18:33:39"
2832,752,"2013-04-28 18:33:39","2013-04-28 18:33:39"
817,753,"2013-04-28 18:26:44","2013-04-28 18:26:44"
970,753,"2013-04-28 18:27:29","2013-04-28 18:27:29"
984,753,"2013-04-28 18:27:31","2013-04-28 18:27:31"
1683,753,"2013-04-28 18:29:36","2013-04-28 18:29:36"
1689,753,"2013-04-28 18:29:37","2013-04-28 18:29:37"
1694,753,"2013-04-28 18:29:38","2013-04-28 18:29:38"
1695,753,"2013-04-28 18:29:38","2013-04-28 18:29:38"
1696,753,"2013-04-28 18:29:38","2013-04-28 18:29:38"
1698,753,"2013-04-28 18:29:39","2013-04-28 18:29:39"
1699,753,"2013-04-28 18:29:39","2013-04-28 18:29:39"
1700,753,"2013-04-28 18:29:39","2013-04-28 18:29:39"
1701,753,"2013-04-28 18:29:40","2013-04-28 18:29:40"
1702,753,"2013-04-28 18:29:40","2013-04-28 18:29:40"
1703,753,"2013-04-28 18:29:40","2013-04-28 18:29:40"
1704,753,"2013-04-28 18:29:40","2013-04-28 18:29:40"
1705,753,"2013-04-28 18:29:41","2013-04-28 18:29:41"
1706,753,"2013-04-28 18:29:41","2013-04-28 18:29:41"
1707,753,"2013-04-28 18:29:41","2013-04-28 18:29:41"
1708,753,"2013-04-28 18:29:41","2013-04-28 18:29:41"
1709,753,"2013-04-28 18:29:42","2013-04-28 18:29:42"
1710,753,"2013-04-28 18:29:42","2013-04-28 18:29:42"
1711,753,"2013-04-28 18:29:42","2013-04-28 18:29:42"
1712,753,"2013-04-28 18:29:42","2013-04-28 18:29:42"
1713,753,"2013-04-28 18:29:43","2013-04-28 18:29:43"
1714,753,"2013-04-28 18:29:43","2013-04-28 18:29:43"
1715,753,"2013-04-28 18:29:43","2013-04-28 18:29:43"
1716,753,"2013-04-28 18:29:43","2013-04-28 18:29:43"
1717,753,"2013-04-28 18:29:44","2013-04-28 18:29:44"
1718,753,"2013-04-28 18:29:44","2013-04-28 18:29:44"
1719,753,"2013-04-28 18:29:44","2013-04-28 18:29:44"
1720,753,"2013-04-28 18:29:45","2013-04-28 18:29:45"
1721,753,"2013-04-28 18:29:45","2013-04-28 18:29:45"
1722,753,"2013-04-28 18:29:45","2013-04-28 18:29:45"
1727,753,"2013-04-28 18:29:46","2013-04-28 18:29:46"
4,753,"2013-04-28 18:29:47","2013-04-28 18:29:47"
1737,753,"2013-04-28 18:29:48","2013-04-28 18:29:48"
1761,753,"2013-04-28 18:29:51","2013-04-28 18:29:51"
1762,753,"2013-04-28 18:29:51","2013-04-28 18:29:51"
1763,753,"2013-04-28 18:29:52","2013-04-28 18:29:52"
2403,753,"2013-04-28 18:31:24","2013-04-28 18:31:24"
2740,753,"2013-04-28 18:31:32","2013-04-28 18:31:32"
2826,753,"2013-04-28 18:33:39","2013-04-28 18:33:39"
1985,754,"2013-04-28 18:30:27","2013-04-28 18:30:27"
1985,754,"2013-04-28 18:30:27","2013-04-28 18:30:27"
1994,754,"2013-04-28 18:30:29","2013-04-28 18:30:29"
1851,755,"2013-04-28 18:30:05","2013-04-28 18:30:05"
1856,755,"2013-04-28 18:30:07","2013-04-28 18:30:07"
1860,755,"2013-04-28 18:30:07","2013-04-28 18:30:07"
1865,755,"2013-04-28 18:30:08","2013-04-28 18:30:08"
1868,755,"2013-04-28 18:30:08","2013-04-28 18:30:08"
1870,755,"2013-04-28 18:30:09","2013-04-28 18:30:09"
1872,755,"2013-04-28 18:30:09","2013-04-28 18:30:09"
1873,755,"2013-04-28 18:30:09","2013-04-28 18:30:09"
1877,755,"2013-04-28 18:30:10","2013-04-28 18:30:10"
1341,755,"2013-04-28 18:30:10","2013-04-28 18:30:10"
1881,755,"2013-04-28 18:30:11","2013-04-28 18:30:11"
1883,755,"2013-04-28 18:30:11","2013-04-28 18:30:11"
1885,755,"2013-04-28 18:30:11","2013-04-28 18:30:11"
1886,755,"2013-04-28 18:30:11","2013-04-28 18:30:11"
1888,755,"2013-04-28 18:30:12","2013-04-28 18:30:12"
1892,755,"2013-04-28 18:30:12","2013-04-28 18:30:12"
1895,755,"2013-04-28 18:30:13","2013-04-28 18:30:13"
1896,755,"2013-04-28 18:30:13","2013-04-28 18:30:13"
1902,755,"2013-04-28 18:30:14","2013-04-28 18:30:14"
1903,755,"2013-04-28 18:30:14","2013-04-28 18:30:14"
1906,755,"2013-04-28 18:30:14","2013-04-28 18:30:14"
1908,755,"2013-04-28 18:30:15","2013-04-28 18:30:15"
1911,755,"2013-04-28 18:30:15","2013-04-28 18:30:15"
1912,755,"2013-04-28 18:30:15","2013-04-28 18:30:15"
1914,755,"2013-04-28 18:30:15","2013-04-28 18:30:15"
1916,755,"2013-04-28 18:30:16","2013-04-28 18:30:16"
1919,755,"2013-04-28 18:30:16","2013-04-28 18:30:16"
1921,755,"2013-04-28 18:30:16","2013-04-28 18:30:16"
1922,755,"2013-04-28 18:30:16","2013-04-28 18:30:16"
1925,755,"2013-04-28 18:30:17","2013-04-28 18:30:17"
1927,755,"2013-04-28 18:30:17","2013-04-28 18:30:17"
1928,755,"2013-04-28 18:30:17","2013-04-28 18:30:17"
1930,755,"2013-04-28 18:30:17","2013-04-28 18:30:17"
1933,755,"2013-04-28 18:30:18","2013-04-28 18:30:18"
1935,755,"2013-04-28 18:30:18","2013-04-28 18:30:18"
1936,755,"2013-04-28 18:30:18","2013-04-28 18:30:18"
1939,755,"2013-04-28 18:30:19","2013-04-28 18:30:19"
1940,755,"2013-04-28 18:30:19","2013-04-28 18:30:19"
1942,755,"2013-04-28 18:30:19","2013-04-28 18:30:19"
1944,755,"2013-04-28 18:30:20","2013-04-28 18:30:20"
1945,755,"2013-04-28 18:30:20","2013-04-28 18:30:20"
1948,755,"2013-04-28 18:30:20","2013-04-28 18:30:20"
1949,755,"2013-04-28 18:30:20","2013-04-28 18:30:20"
1950,755,"2013-04-28 18:30:21","2013-04-28 18:30:21"
1951,755,"2013-04-28 18:30:21","2013-04-28 18:30:21"
1953,755,"2013-04-28 18:30:21","2013-04-28 18:30:21"
1954,755,"2013-04-28 18:30:21","2013-04-28 18:30:21"
1956,755,"2013-04-28 18:30:21","2013-04-28 18:30:21"
1960,755,"2013-04-28 18:30:22","2013-04-28 18:30:22"
1962,755,"2013-04-28 18:30:22","2013-04-28 18:30:22"
1964,755,"2013-04-28 18:30:22","2013-04-28 18:30:22"
1966,755,"2013-04-28 18:30:23","2013-04-28 18:30:23"
1967,755,"2013-04-28 18:30:23","2013-04-28 18:30:23"
1970,755,"2013-04-28 18:30:23","2013-04-28 18:30:23"
1972,755,"2013-04-28 18:30:24","2013-04-28 18:30:24"
1977,755,"2013-04-28 18:30:25","2013-04-28 18:30:25"
1979,755,"2013-04-28 18:30:25","2013-04-28 18:30:25"
1980,755,"2013-04-28 18:30:25","2013-04-28 18:30:25"
1982,755,"2013-04-28 18:30:26","2013-04-28 18:30:26"
1982,755,"2013-04-28 18:30:26","2013-04-28 18:30:26"
1984,755,"2013-04-28 18:30:26","2013-04-28 18:30:26"
1990,755,"2013-04-28 18:30:28","2013-04-28 18:30:28"
1991,755,"2013-04-28 18:30:28","2013-04-28 18:30:28"
1995,755,"2013-04-28 18:30:29","2013-04-28 18:30:29"
1999,755,"2013-04-28 18:30:30","2013-04-28 18:30:30"
2004,755,"2013-04-28 18:30:31","2013-04-28 18:30:31"
2005,755,"2013-04-28 18:30:31","2013-04-28 18:30:31"
2007,755,"2013-04-28 18:30:31","2013-04-28 18:30:31"
2009,755,"2013-04-28 18:30:32","2013-04-28 18:30:32"
2011,755,"2013-04-28 18:30:32","2013-04-28 18:30:32"
2012,755,"2013-04-28 18:30:32","2013-04-28 18:30:32"
